order_id,order_date,customer_id,product_name,category,quantity,unit_price,region,sales_rep,total_sales
ORD000278,2024-08-06,CUST5216,Sneakers,Clothing,3,91.58,West,Jessica Miller,274.74
ORD000279,2024-04-16,CUST9000,Sweater,Clothing,5,123.35,South,Ryan Thompson,616.75
ORD000280,2024-10-19,CUST1104,Camera,Electronics,1,243.97,West,Mike Davis,243.97
ORD000281,2024-10-07,CUST8471,T-Shirt,Clothing,5,111.93,East,  John Smith ,559.6500000000001
ORD000282,2024-09-24,CUST1108,Remote Car,Toys,1,92.58,Central,Ryan Thompson,92.58
ORD000283,2024-02-26,CUST1280,Laptop,Electronics,3,888.24,Central,Chris Anderson,2664.7200000000003
ORD000284,2023-07-03,9625,Laptop,Electronics,5,881.7,East,Emily Taylor,4408.5
ORD000285,2023-10-01,CUST4984,Basketball,Sports,5,164.89,South,David Wilson,824.4499999999999
ORD000286,2024-12-01,CUST2531,Smart Watch,Electronics,1,1489.18,West,Chris Anderson,1489.18
ORD000287,2024-01-22,CUST2354,Self-Help,Books,2,12.24,West,Chris Anderson,24.48
ORD000288,2024-10-22,CUST1697,Kitchen Set,Home & Garden,83,293.88,South,Lisa Brown,24392.04
ORD000289,2024-12-09,CUST9897,Self-Help,Books,3,20.84,Central,John Smith,62.519999999999996
ORD000290,2023-07-03,CUST2260,Coffee Maker,Home & Garden,4,289.6,East,Mike Davis,1158.4
ORD000291,2024-07-31,CUST6435,Dress,Clothing,5,128.5,West,Mike Davis,642.5
ORD000292,2024-12-06,CUST2600,LEGO Set,Toys,53,57.57,West,Lisa Brown,3051.21
ORD000293,2023-03-19,6347,Kitchen Set,Home & Garden,75,237.63,North,David Wilson,17822.25
ORD000294,2024-04-06,CUST4043,Tennis Racket,Sports,4,158.43,Central,Chris Anderson,633.72
ORD000295,2023-03-29,CUST5390,Biography,Books,1,41.92,South,  Chris Anderson ,41.92
ORD000296,2024-12-29,CUST2499,Action Figure,Toys,1,77.87,North,David Wilson,77.87
ORD000297,2024-03-31,CUST8353,Garden Tools,Home & Garden,4,57.6,Central,Ryan Thompson,230.4
ORD000298,2024-06-08,CUST6315,Basketball,Sports,1,34.85,West,John Smith,34.85
ORD000299,2023-10-26,CUST4977,Yoga Mat,Sports,5,317.19,,Ryan Thompson,1585.95
ORD000300,2023-06-23,CUST9079,Puzzle,Toys,3,29.41,South,Sarah Johnson,88.23
ORD000301,2023-06-21,CUST6916,Running Shoes,Sports,1,182.91,East,Lisa Brown,182.91
ORD000302,2024-10-02,CUST5991,Bicycle,Sports,2,256.25,North,Chris Anderson,512.5
ORD000303,2023-12-07,CUST8055,Self-Help,Books,3,42.16,Central,Mike Davis,126.47999999999999
ORD000304,2023-11-04,CUST3910,Kitchen Set,Home & Garden,3,285.77,West,Emily Taylor,857.31
ORD000305,2023-10-26,CUST7161,Puzzle,Toys,3,97.26,East,Chris Anderson,291.78000000000003
ORD000306,2024-01-09,CUST1440,Camera,Electronics,61,459.74,West,Lisa Brown,28044.14
ORD000307,2024-03-24,CUST9180,Coffee Maker,Home & Garden,4,251.12,South,David Wilson,1004.48
ORD000308,2023-09-05,CUST8357,Vacuum Cleaner,Home & Garden,1,223.11,Central,Jessica Miller,223.11
ORD000309,2024-08-19,CUST9907,Bicycle,Sports,4,214.98,North,Emily Taylor,859.92
ORD000310,2024-12-19,CUST6816,Textbook,Books,2,35.53,South,Amanda White,71.06
ORD000311,2023-02-15,CUST2735,Self-Help,Books,4,48.67,North,Sarah Johnson,194.68
ORD000312,2023-09-22,CUST4621,Dress,Clothing,5,117.09,West,Emily Taylor,585.45
ORD000313,2024-02-05,CUST8909,Bicycle,Sports,1,283.91,North,David Wilson,283.91
ORD000314,2024-03-01,CUST6110,Laptop,Electronics,3,1280.71,East,Jessica Miller,3842.13
ORD000315,2023-07-31,CUST6225,Self-Help,Books,4,23.93,North,David Wilson,95.72
ORD000316,2023-02-15,CUST3692,LEGO Set,Toys,1,16.92,South,Ryan Thompson,16.92
ORD000317,2023-06-28,CUST4798,Cookbook,Books,4,23.24,West,Mike Davis,92.96
ORD000318,2023-07-10,CUST8365,Puzzle,Toys,2,48.62,Central,Chris Anderson,97.24
ORD000319,2024-02-03,CUST2667,Smart Watch,Electronics,1,479.23,Central,Mike Davis,479.23
ORD000320,2024-01-10,CUST9646,Vacuum Cleaner,Home & Garden,4,153.54,East,Amanda White,614.16
ORD000321,2024-02-02,CUST3826,Self-Help,Books,4,33.48,East,Amanda White,133.92
ORD000322,2024-08-27,CUST2916,Smart Watch,Electronics,3,374.13,South,Emily Taylor,1122.3899999999999
ORD000323,2024-12-11,CUST7286,Dress,Clothing,5,70.5,West,Mike Davis,352.5
ORD000324,2024-05-13,3733,Remote Car,Toys,2,73.94,West,David Wilson,147.88
ORD000325,2023-05-24,CUST1157,Jacket,Clothing,3,129.46,West,Mike Davis,388.38
ORD000326,2023-07-19,CUST7809,Bicycle,Sports,4,214.54,West,Jessica Miller,858.16
ORD000327,2023-06-21,CUST1535,Camera,Electronics,3,240.12,East,Lisa Brown,720.36
ORD000328,2024-07-04,CUST9369,Vacuum Cleaner,Home & Garden,4,240.8,North,Amanda White,963.2
ORD000329,2023-04-27,CUST8231,Kitchen Set,Home & Garden,1,252.29,Central,Lisa Brown,252.29
ORD000330,2024-03-11,CUST1528,Smart Watch,Electronics,3,1279.09,West,David Wilson,3837.2699999999995
ORD000331,2023-12-23,CUST4438,Headphones,Electronics,2,1324.88,Central,Emily Taylor,2649.76
ORD000332,2024-12-28,CUST4390,Self-Help,Books,2,16.64,North,Amanda White,33.28
ORD000333,2023-12-26,CUST5740,Biography,Books,3,33.87,Central,David Wilson,101.60999999999999
ORD000334,2024-06-10,CUST1971,LEGO Set,Toys,4,26.53,East,Mike Davis,106.12
ORD000335,2024-12-19,CUST7434,Jeans,Clothing,2,39.01,West,Mike Davis,78.02
ORD000336,2024-08-14,CUST2525,Board Game,Toys,1,68.36,West,Ryan Thompson,68.36
ORD000337,2023-10-12,CUST1040,Board Game,Toys,5,53.65,North,Jessica Miller,268.25
ORD000338,2024-10-12,CUST4568,Board Game,Toys,4,87.26,West,Lisa Brown,349.04
ORD000339,2024-05-21,CUST3139,Garden Tools,Home & Garden,5,253.65,Central,Jessica Miller,1268.25
ORD000340,2023-12-18,CUST1266,LEGO Set,Toys,4,18.91,North,Mike Davis,75.64
ORD000341,2024-03-27,CUST5945,Basketball,Sports,2,396.94,South,David Wilson,793.88
ORD000342,2023-04-06,CUST1848,Board Game,Toys,2,36.28,West,David Wilson,72.56
ORD000343,2024-12-17,CUST4496,Sneakers,Clothing,1,105.21,West,Sarah Johnson,105.21
ORD000344,2023-05-16,CUST6629,Cookbook,Books,1,30.78,North,Chris Anderson,30.78
ORD000345,2024-12-11,CUST2690,Sneakers,Clothing,1,29.21,East,Emily Taylor,29.21
ORD000346,2023-11-03,CUST3340,Sneakers,Clothing,2,120.55,North,Ryan Thompson,241.1
ORD000347,2024-07-30,CUST3480,Camera,Electronics,2,1045.03,West,Amanda White,2090.06
ORD000348,2024-12-04,CUST7291,Tennis Racket,Sports,1,57.51,East,Chris Anderson,57.51
ORD000349,2023-11-19,CUST5668,Jeans,Clothing,5,56.01,North,David Wilson,280.05
ORD000350,2023-07-30,CUST1894,Textbook,Books,3,30.38,South,Jessica Miller,91.14
ORD000351,2024-01-31,CUST1197,Smartphone,Electronics,5,849.46,East,Emily Taylor,4247.3
ORD000352,2023-05-16,CUST8717,Bicycle,Sports,2,182.82,North,John Smith,365.64
ORD000353,2024-08-24,CUST7520,Laptop,Electronics,1,540.84,Central,David Wilson,540.84
ORD000354,2024-10-05,CUST2350,Remote Car,Toys,4,80.2,Central,  Ryan Thompson ,320.8
ORD000355,2024-09-22,CUST3545,Jacket,Clothing,2,30.87,Central,Emily Taylor,61.74
ORD000356,2024-02-05,CUST1948,Fiction Novel,Books,2,22.41,South,Sarah Johnson,44.82
ORD000357,2024-03-20,CUST2956,Headphones,Electronics,2,995.99,North,Mike Davis,1991.98
ORD000358,2024-12-19,CUST5247,Smartphone,Electronics,5,845.34,South,Emily Taylor,4226.7
ORD000359,2023-05-10,CUST6488,Board Game,Toys,1,77.3,West,David Wilson,77.3
ORD000360,2024-06-20,CUST9128,Tablet,Electronics,1,1126.02,West,Ryan Thompson,1126.02
ORD000361,2024-01-04,CUST5179,Headphones,Electronics,2,1317.17,North,Amanda White,2634.34
ORD000362,2024-11-21,CUST1201,LEGO Set,Toys,1,34.41,South,John Smith,34.41
ORD000363,2024-04-28,CUST7870,Bedding,Home & Garden,1,278.46,South,Emily Taylor,278.46
ORD000364,2023-09-12,CUST2956,Running Shoes,Sports,3,126.72,Central,John Smith,380.15999999999997
ORD000365,2023-07-03,CUST8620,Dress,Clothing,54,147.58,East,David Wilson,7969.320000000001
ORD000366,2023-12-02,CUST5979,Camera,Electronics,3,793.77,Central,Lisa Brown,2381.31
ORD000367,2024-04-20,CUST4201,Kitchen Set,Home & Garden,99,292.4,Central,Lisa Brown,28947.6
ORD000368,2023-06-04,CUST6488,Headphones,Electronics,1,231.08,North,Chris Anderson,231.08
ORD000369,2023-11-11,CUST1981,Smartphone,Electronics,4,888.76,South,David Wilson,3555.04
ORD000370,2023-04-06,CUST8511,Smartphone,Electronics,3,1366.47,North,Amanda White,4099.41
ORD000371,2023-04-08,CUST2020,Cookbook,Books,5,35.49,West,Mike Davis,177.45000000000002
ORD000372,2023-08-31,CUST6345,Garden Tools,Home & Garden,4,259.75,East,Jessica Miller,1039.0
ORD000373,2023-10-06,CUST2785,T-Shirt,Clothing,5,142.66,South,Sarah Johnson,713.3
ORD000374,2023-06-18,CUST4401,Yoga Mat,Sports,3,142.76,West,David Wilson,428.28
ORD000375,2024-04-19,CUST1660,Coffee Maker,Home & Garden,3,54.41,South,Emily Taylor,163.23
ORD000376,2023-06-01,CUST1802,Smart Watch,Electronics,5,522.68,East,David Wilson,2613.3999999999996
ORD000377,2023-06-28,CUST5093,Headphones,ELECTRONICS,5,1310.98,North,Jessica Miller,6554.9
ORD000378,2023-04-15,CUST3141,T-Shirt,Clothing,2,21.55,South,Chris Anderson,43.1
ORD000379,2024-01-17,CUST1357,LEGO Set,Toys,1,64.5,North,Lisa Brown,64.5
ORD000380,2024-10-23,CUST3007,Tennis Racket,Sports,3,59.49,North,Jessica Miller,178.47
ORD000381,2023-02-21,CUST1483,Dress,Clothing,4,76.31,West,Chris Anderson,305.24
ORD000382,2023-06-26,CUST3435,Vacuum Cleaner,Home & Garden,4,275.24,North,Amanda White,1100.96
ORD000383,2024-09-26,CUST8848,Cookbook,Books,5,35.89,North,Sarah Johnson,179.45
ORD000384,2023-10-14,CUST5082,Tennis Racket,Sports,5,182.21,Central,John Smith,911.0500000000001
ORD000385,2024-01-27,CUST9231,Board Game,Toys,3,55.77,East,Chris Anderson,167.31
ORD000386,2023-10-04,CUST1959,T-Shirt,Clothing,3,61.45,West,Ryan Thompson,184.35000000000002
ORD000387,2024-01-02,CUST5366,Cookbook,Books,2,48.96,Central,John Smith,97.92
ORD000388,2023-08-13,CUST3885,Self-Help,Books,2,24.19,South,Amanda White,48.38
ORD000389,2023-11-22,CUST3328,Board Game,Toys,3,92.69,Central,Lisa Brown,278.07
ORD000390,2024-05-19,CUST4811,Biography,Books,1,17.02,Central,Lisa Brown,17.02
ORD000391,2023-01-21,CUST3137,Self-Help,Books,2,10.03,East,Mike Davis,20.06
ORD000392,2023-11-28,CUST2817,Laptop,Electronics,2,392.03,Central,Emily Taylor,784.06
ORD000393,2023-03-16,CUST3235,Bedding,Home & Garden,3,188.22,South,Chris Anderson,564.66
ORD000394,2024-10-16,CUST6846,Running Shoes,Sports,94,90.33,South,Amanda White,8491.02
ORD000395,2023-06-29,CUST1029,Running Shoes,Sports,2,300.25,Central,Chris Anderson,600.5
ORD000396,2024-08-04,CUST4619,Smartphone,Electronics,5,983.11,Central,Sarah Johnson,4915.55
ORD000397,2024-05-23,CUST3750,Jacket,Clothing,3,116.89,North,Emily Taylor,350.67
ORD000398,2024-04-02,CUST5205,Tablet,Electronics,3,472.59,North,John Smith,1417.77
ORD000399,2023-02-19,CUST9078,Yoga Mat,Sports,76,299.72,West,Emily Taylor,22778.72
ORD000400,2024-07-13,CUST4695,Basketball,Sports,5,335.8,South,Jessica Miller,1679.0
ORD000401,2023-03-17,CUST2215,Tablet,Electronics,1,226.1,East,Mike Davis,226.1
ORD000402,2024-01-20,CUST6536,Sweater,Clothing,1,29.75,Central,Amanda White,29.75
ORD000403,2024-05-09,,LEGO Set,Toys,5,51.66,South,John Smith,258.29999999999995
ORD000404,2023-04-14,CUST9849,Vacuum Cleaner,home & garden,5,293.09,East,David Wilson,1465.4499999999998
ORD000405,2023-11-01,CUST3516,T-Shirt,Clothing,4,26.45,North,Emily Taylor,105.8
ORD000406,2023-01-04,CUST8869,Basketball,Sports,5,135.46,South,Sarah Johnson,677.3000000000001
ORD000407,2023-01-27,CUST2892,Jeans,Clothing,80,102.96,East,Chris Anderson,8236.8
ORD000408,2024-04-27,CUST7078,Running Shoes,Sports,2,59.18,West,Emily Taylor,118.36
ORD000409,2023-07-11,CUST5400,Basketball,Sports,2,123.74,Central,John Smith,247.48
ORD000410,2023-06-04,CUST7782,LEGO Set,Toys,5,22.29,Central,Lisa Brown,111.44999999999999
ORD000411,2024-07-20,CUST8779,Headphones,Electronics,5,1263.93,Central,Lisa Brown,6319.650000000001
ORD000412,2024-05-02,CUST9226,Coffee Maker,Home & Garden,1,136.6,Central,Ryan Thompson,136.6
ORD000413,2024-08-08,3832,Remote Car,Toys,4,27.53,South,Lisa Brown,110.12
ORD000414,2023-07-17,CUST4308,T-Shirt,Clothing,77,75.04,South,Amanda White,5778.080000000001
ORD000415,2023-09-22,CUST6343,Coffee Maker,Home & Garden,5,53.5,East,Ryan Thompson,267.5
ORD000416,2024-04-14,CUST2843,Smart Watch,Electronics,4,1009.98,West,Mike Davis,4039.92
ORD000417,2023-06-01,CUST2730,Textbook,Books,56,33.31,Central,Sarah Johnson,1865.3600000000001
ORD000418,2023-10-20,CUST8750,Biography,Books,4,45.12,North,Mike Davis,180.48
ORD000419,2023-10-10,CUST1635,Tennis Racket,Sports,4,256.84,West,Emily Taylor,1027.36
ORD000420,2024-12-08,CUST1331,T-Shirt,Clothing,3,116.95,East,David Wilson,350.85
ORD000421,2023-11-15,CUST3201,Bedding,Home & Garden,2,261.72,,Jessica Miller,523.44
ORD000422,2023-11-25,CUST4463,Bedding,Home & Garden,4,193.34,West,Jessica Miller,773.36
ORD000423,2024-06-12,CUST9303,Coffee Maker,Home & Garden,3,169.12,West,Mike Davis,507.36
ORD000424,2024-06-20,CUST1944,Fiction Novel,Books,2,16.95,South,John Smith,33.9
ORD000425,2024-04-12,CUST9275,Tablet,Electronics,4,1116.02,West,Sarah Johnson,4464.08
ORD000426,2024-11-28,CUST8775,Smartphone,Electronics,2,684.21,Central,Ryan Thompson,1368.42
ORD000427,2023-12-25,CUST5670,Vacuum Cleaner,Home & Garden,1,256.17,North,Chris Anderson,256.17
ORD000428,2023-02-20,CUST4688,Dress,Clothing,2,121.38,South,David Wilson,242.76
ORD000429,2024-10-29,CUST8767,Bicycle,Sports,1,32.52,South,Mike Davis,32.52
ORD000430,2024-09-07,CUST5511,Smartphone,Electronics,3,528.11,West,Chris Anderson,1584.33
ORD000431,2023-12-24,CUST7506,Running Shoes,Sports,5,106.83,Central,Sarah Johnson,534.15
ORD000432,2023-01-08,CUST5890,Biography,Books,3,32.46,North,Jessica Miller,97.38
ORD000433,2023-03-07,CUST5895,Garden Tools,Home & Garden,3,202.96,South,Mike Davis,608.88
ORD000434,2024-06-13,CUST7620,T-Shirt,Clothing,5,124.71,,Mike Davis,623.55
ORD000435,2023-01-27,CUST7628,Puzzle,Toys,4,99.78,West,John Smith,399.12
ORD000436,2024-08-20,CUST9759,Remote Car,Toys,2,84.36,West,Emily Taylor,168.72
ORD000437,2024-06-03,CUST5813,Vacuum Cleaner,Home & Garden,2,256.97,North,Jessica Miller,513.94
ORD000438,2023-05-12,CUST6499,Board Game,Toys,2,76.64,North,Lisa Brown,153.28
ORD000439,2023-12-30,CUST7089,Sweater,Clothing,3,133.29,East,Amanda White,399.87
ORD000440,2023-10-29,CUST2166,Basketball,Sports,5,201.45,West,Lisa Brown,1007.25
ORD000441,2024-05-27,CUST3470,Smart Watch,Electronics,1,696.17,South,Lisa Brown,696.17
ORD000442,2023-12-17,CUST6183,Bicycle,Sports,59,359.82,South,  Sarah Johnson ,21229.38
ORD000443,2024-05-14,CUST5481,Vacuum Cleaner,Home & Garden,4,114.62,South,Mike Davis,458.48
ORD000444,2024-08-13,CUST8105,Sneakers,Clothing,2,122.08,West,Chris Anderson,244.16
ORD000445,2024-03-15,CUST1230,Yoga Mat,Sports,3,26.75,East,Ryan Thompson,80.25
ORD000446,2023-07-15,CUST6641,Smart Watch,Electronics,2,205.36,East,Mike Davis,410.72
ORD000447,2023-04-16,CUST5885,Bicycle,Sports,1,245.75,East,Jessica Miller,245.75
ORD000448,2024-06-16,CUST6615,Textbook,Books,2,23.51,West,Emily Taylor,47.02
ORD000449,2023-07-12,CUST4460,Sneakers,Clothing,2,22.49,North,Amanda White,44.98
ORD000450,2024-05-31,CUST7147,T-Shirt,Clothing,1,67.66,East,Ryan Thompson,67.66
ORD000451,2024-09-30,CUST1790,Camera,Electronics,1,1493.08,North,Chris Anderson,1493.08
ORD000452,2024-03-30,CUST4366,Basketball,Sports,2,230.23,North,David Wilson,460.46
ORD000453,2024-03-06,CUST3247,LEGO Set,Toys,5,71.31,West,Sarah Johnson,356.55
ORD000454,2024-06-07,CUST9154,Remote Car,Toys,1,25.01,South,Amanda White,25.01
ORD000455,2023-07-24,CUST5839,Kitchen Set,Home & Garden,4,292.74,South,John Smith,1170.96
ORD000456,2024-07-15,CUST1044,Tennis Racket,Sports,2,283.08,North,Sarah Johnson,566.16
ORD000457,2023-04-24,CUST2229,Self-Help,Books,5,15.97,North,David Wilson,79.85000000000001
ORD000458,2024-10-21,CUST1820,Sneakers,Clothing,4,148.53,North,Mike Davis,594.12
ORD000459,2023-02-10,CUST2556,Garden Tools,Home & Garden,1,246.43,North,John Smith,246.43
ORD000460,2023-05-22,CUST5395,Action Figure,Toys,5,42.94,North,Emily Taylor,214.7
ORD000461,2023-12-17,CUST7319,T-Shirt,Clothing,67,72.1,West,Chris Anderson,4830.7
ORD000462,2024-10-26,CUST2699,T-Shirt,Clothing,2,37.23,West,Amanda White,74.46
ORD000463,2024-05-09,CUST1472,Self-Help,Books,3,17.25,South,Jessica Miller,51.75
ORD000464,2024-05-14,CUST1202,Headphones,Electronics,3,772.89,Central,Amanda White,2318.67
ORD000465,2024-08-01,CUST2560,Sweater,Clothing,5,133.51,West,Lisa Brown,667.55
ORD000466,2024-05-08,CUST1894,Bedding,Home & Garden,5,70.14,North,Mike Davis,350.7
ORD000467,2024-06-01,CUST6253,Yoga Mat,Sports,4,351.03,South,Emily Taylor,1404.12
ORD000468,2023-10-12,CUST4850,Camera,Electronics,4,489.52,North,Jessica Miller,1958.08
ORD000469,2024-03-30,CUST2944,Self-Help,Books,3,13.52,West,John Smith,40.56
ORD000470,2023-04-16,CUST5990,Yoga Mat,Sports,1,38.44,Central,Ryan Thompson,38.44
ORD000471,2023-07-31,CUST4652,Puzzle,Toys,1,95.78,West,Emily Taylor,95.78
ORD000472,2024-07-27,,Textbook,Books,4,28.93,North,Lisa Brown,115.72
ORD000473,2023-01-03,CUST9973,Garden Tools,Home & Garden,68,254.07,Central,Emily Taylor,17276.76
ORD000474,2024-12-19,CUST2752,Laptop,Electronics,4,1365.94,East,Amanda White,5463.76
ORD000475,2023-07-20,CUST4122,T-Shirt,Clothing,4,140.93,East,Sarah Johnson,563.72
ORD000476,2024-02-29,CUST8493,Smart Watch,Electronics,4,1288.71,Central,Ryan Thompson,5154.84
ORD000477,2023-05-18,CUST8912,Basketball,Sports,4,223.89,Central,Mike Davis,895.56
ORD000478,2024-12-09,CUST6273,Cookbook,Books,4,39.22,Central,Chris Anderson,156.88
ORD000479,2024-03-04,CUST8419,Cookbook,Books,68,20.94,South,Mike Davis,1423.92
ORD000480,2024-02-27,CUST4560,Textbook,Books,3,21.96,South,Lisa Brown,65.88
ORD000481,2024-10-01,CUST3913,Board Game,Toys,2,73.36,Central,Ryan Thompson,146.72
ORD000482,2024-12-11,CUST8870,Board Game,Toys,5,75.38,Central,Amanda White,376.9
ORD000483,2024-11-14,CUST5684,Puzzle,Toys,5,72.31,West,John Smith,361.55
ORD000484,2024-06-19,CUST4275,Laptop,Electronics,1,695.13,East,Mike Davis,695.13
ORD000485,2023-10-21,CUST4342,Board Game,Toys,3,27.45,Central,John Smith,82.35
ORD000486,2024-01-03,CUST4675,Basketball,Sports,5,256.04,Central,Chris Anderson,1280.2
ORD000487,2023-09-01,CUST7349,Biography,Books,4,37.72,West,Emily Taylor,150.88
ORD000488,2024-07-19,CUST4695,Laptop,Electronics,4,1166.77,East,Amanda White,4667.08
ORD000489,2024-07-13,CUST5819,Remote Car,Toys,2,31.7,West,Mike Davis,63.4
ORD000490,2024-11-30,CUST7180,Smartphone,Electronics,1,1451.22,North,Chris Anderson,1451.22
ORD000491,2023-10-13,CUST1092,Biography,Books,3,15.2,East,Jessica Miller,45.599999999999994
ORD000492,2024-12-27,CUST5934,T-Shirt,Clothing,1,39.98,West,Amanda White,39.98
ORD000493,2024-07-17,CUST4012,Coffee Maker,home & garden,2,241.69,Central,Sarah Johnson,483.38
ORD000494,2024-06-01,CUST4624,Sneakers,Clothing,3,90.6,South,Emily Taylor,271.79999999999995
ORD000495,2023-12-06,CUST8780,Garden Tools,Home & Garden,5,88.98,Central,John Smith,444.90000000000003
ORD000496,2023-04-28,CUST4994,Board Game,Toys,5,52.88,North,Emily Taylor,264.40000000000003
ORD000497,2024-01-26,CUST9468,Headphones,ELECTRONICS,1,533.57,East,Ryan Thompson,533.57
ORD000498,2024-06-04,,Yoga Mat,Sports,2,41.44,Central,Sarah Johnson,82.88
ORD000499,2023-04-09,CUST4492,Dress,Clothing,2,89.32,West,Sarah Johnson,178.64
ORD000500,2023-07-30,CUST1389,Self-Help,Books,2,35.86,West,Emily Taylor,71.72
ORD000501,2023-02-08,CUST2154,Laptop,Electronics,5,270.55,Central,Lisa Brown,1352.75
ORD000502,2023-09-22,CUST1276,Yoga Mat,Sports,3,194.17,West,Sarah Johnson,582.51
ORD000503,2024-07-01,CUST1745,Smart Watch,Electronics,5,1136.37,North,Emily Taylor,5681.849999999999
ORD000504,2024-05-29,CUST5612,Tablet,Electronics,1,1222.96,West,Chris Anderson,1222.96
ORD000505,2024-02-09,CUST7406,LEGO Set,Toys,2,55.29,Central,David Wilson,110.58
ORD000506,2024-10-11,CUST1182,Jacket,Clothing,3,108.05,Central,Ryan Thompson,324.15
ORD000507,2023-05-25,CUST9970,Laptop,Electronics,5,206.54,North,David Wilson,1032.7
ORD000508,2023-08-04,CUST3333,Board Game,Toys,5,33.0,South,Mike Davis,165.0
ORD000509,2023-08-15,CUST1891,Biography,Books,5,17.77,Central,Jessica Miller,88.85
ORD000510,2024-10-22,CUST4234,Fiction Novel,Books,1,21.63,Central,,21.63
ORD000511,2023-12-05,CUST2143,Vacuum Cleaner,Home & Garden,3,211.25,South,Emily Taylor,633.75
ORD000512,2024-05-12,CUST3496,Running Shoes,Sports,5,256.13,Central,Amanda White,1280.65
ORD000513,2024-01-09,CUST8145,Bedding,Home & Garden,2,75.53,East,Emily Taylor,151.06
ORD000514,2023-05-18,CUST6004,Board Game,Toys,3,89.62,West,Ryan Thompson,268.86
ORD000515,2023-04-22,CUST9824,Sweater,Clothing,2,98.86,South,David Wilson,197.72
ORD000516,2024-10-03,CUST1511,Smart Watch,Electronics,5,298.02,Central,Amanda White,1490.1
ORD000517,2024-02-19,CUST9842,Cookbook,Books,5,46.25,West,Mike Davis,231.25
ORD000518,2024-01-10,CUST3193,Tennis Racket,Sports,3,359.29,West,Ryan Thompson,1077.8700000000001
ORD000519,2024-06-06,CUST3717,Headphones,Electronics,2,673.03,,Mike Davis,1346.06
ORD000520,2024-04-01,CUST8921,Jeans,Clothing,2,93.63,East,John Smith,187.26
ORD000521,2023-08-13,CUST4387,Tennis Racket,Sports,1,48.57,Central,Emily Taylor,48.57
ORD000522,2024-02-02,CUST2691,Yoga Mat,Sports,3,355.58,Central,David Wilson,1066.74
ORD000523,2023-09-27,CUST6985,Textbook,Books,4,32.81,Central,Sarah Johnson,131.24
ORD000524,2024-06-13,CUST6781,Bedding,Home & Garden,4,292.62,East,Jessica Miller,1170.48
ORD000525,2024-05-08,CUST4768,Fiction Novel,Books,2,30.07,North,Ryan Thompson,60.14
ORD000526,2024-10-20,CUST2938,Vacuum Cleaner,Home & Garden,5,70.56,South,Chris Anderson,352.8
ORD000527,2023-12-05,CUST3641,LEGO Set,Toys,2,55.93,West,John Smith,111.86
ORD000528,2023-09-07,CUST1642,Smartphone,Electronics,5,945.53,Central,Mike Davis,4727.65
ORD000529,2023-02-27,CUST1305,Jacket,Clothing,4,139.92,East,Sarah Johnson,559.68
ORD000530,2023-08-10,CUST4594,Bicycle,Sports,2,397.29,West,Amanda White,794.58
ORD000531,2023-05-27,CUST6614,Cookbook,Books,2,34.93,West,Amanda White,69.86
ORD000532,2024-08-27,CUST4315,Smartphone,Electronics,1,691.67,Central,Ryan Thompson,691.67
